text,label
"In short, after a quarter of an hour of explanation, the workshop manager cancelled the service and offered the refill: That's nice of him, but now I have no trace of the service provided (since I wasn't billed for it!) and in the event of a real leak on my air conditioning following the intervention of your technician, I'll find myself with another problem on my back!",0
"A """"manager"""" goes to look at the video archives, I'm clearly seen putting the bike down on May 2, no checkout on May 3... he releases me by telling me he'll look at the tapes until today...""",0
"- Having a delivery date is very complicated. What's more, I was only delivered part of my order, WITHOUT ANY INFORMATION before or after. I didn't even get a reply to my e-mail stating that 3 products were missing.",0
Lost order at leroy merlin rosa park - I went to Rouen to refuel 150 kms toll gas at my expense of course thank you...,0
"No compreis en Leroy Merlin, la compra os llegará o no - Obliged to return and not even a commercial gesture",1
Overpriced kitchen installation - It's getting worse at LM ....,0
DESASTRE - Bruno.,1
"By magic, one week later, the delivery is made except that some parts are missing""""...... to follow since the SAV took note.lol""",1
"Scammers - Worse, try it out, you can always order (and more importantly pay for) a hitch that will never be available.",0
"Dressin spacéo : quasi impossible assembly, to flee... - I placed an order for collection from a relay point on 15/8/2016.",1
"Good, but there is a lack of coordination between staff. I was expecting a quotation, but after so many efforts I was not able to",1
"Hice un pedido de losas estando en stock y a las 10 días de hacer el pedido me dicen que tienen que fabricarlo y que tardará 10 días más. Me han retrasado una reforma y encima no hacen ninguna compensación, es una empresa basura. Mal trato y mala gestión.",0
Very poor service when ordering online leroy merlin - No information given on products.,0
Practical and affordable - lousy products ....,0
"Today Auchan still hasn't exchanged the mattress because I have to (after several phone calls that have served no purpose, only to annoy me) fill out a file with all the information they already have, which I did, plus I have to send them a photo of the 60x120 mattress I received, which I didn't (it's a mockery to ask that, and why?).""",0
"Internet customer service is incompetent, no anticipation, no solution, no apology for the delay, not even a commercial gesture (just for the principle). Impossible to speak to an internet customer service manager. I was hung up on by a young woman.",0
"Compré un termo el día 24, y me decían que llegaba el 29. No ha llegado, llamo al servicio de atención al cliente el día 31 y me dicen que no saben donde está el termo. ESTOY SIN AGUA CALIENTE y no les importa.",0
Very disappointed by the latest service in their workshop at Norauto Laxou! A part broke during the service but no response from customer service!!!! Really no customer service behind it...,0
They don't want to publish my review because it's negative even though it's based on the facts:,0
"En el teléfono 900813344, no contesta nadie y te pide que la comunicación sea por email, o por escrito a traves de la zona de ayuda de su web.",0
"Disappointed - The reply was 3 items would be ready for collection within 48hrs, and could I confirm collection time.",0
Ho comprato dei parati color beige - François Chaulin,1
After an oil change norauto informs me that... - In 1 month I placed 2 orders on the site.,1
lies and openly mocking people - THANK YOU AUCHAN,0
"Failing a quick refund (1 week) or a call from you and considering that I've been patient enough, I'll do what's necessary (and you can trust me) to say on all the social networks at my disposal and other forums, ... all the good I think of the way LEROY MERLIN treats its customers .",0
"A scam???. - Then very long delays, reception date not respected.",0
"Obliged to complete material already bought from them before the crisis, but for sure, I'll burn my house card if I can't validate my order before Friday...I hope I won't be the only one.",1
"Item ordered on May 11 and shipped 2 days later. Despite a complaint on the Leroy Merlin website on May 19 and a phone call on May 25, 2020 to customer service who assured me they would take things in hand, followed by a new complaint on their platform, I still haven't received any news about my purchase!",0
Everything I need! - I knew this type of POLAR device before buying a Garmin GPS. The product is delivered very quickly.,2
"If I don't hear from them in a week, I'll file a complaint with my police station and with the DGCCRF.",0
Rubinetto bidet Tyria 84 euro hanno dimenticato di mettere l'astina per chiudere il tappo. L'idraulico non si é reso conto subito della cosa cosí mi ha montato il rubinetto ed io non posso fare il reso.,0
I don't receive anything so I call and I learn by phone that there is a stock shortage and that I won't receive it after all...,0
"Very bad experience - Hello,",0
No attention - Brief ....,1
Catastrophic customer service - Received and correct size.,0
"Leroy Merlain di Corsico - Upon receipt, the color was not the one ordered.",0
bonjour un grand merci ! - Service remboursement de matériel et de mer???????? bad welcome to avoid and I never recommend it 👎,0
Lamentable - We bought an inflatable canoe 4 years ago and have hardly used it.,0
Personal coupon - Still haven't received my order,0
Order cancelled but still no refund after 3 weeks despite multiple emails and phone calls.,0
SAV deplorable -,0
Two floors mega market. Food on lower floor. Feels like the Auchan flagship store as it is in the same town than the headquarters.,0
"You have to do your long errands, and once all that's done, when you pick up a scanner to save time, Auchan shows you how to ruin everything with unsuitable and even backward ideas...",2
cobrar te cobran al momento pero para devoverte el dinero son un caos - Leroy Merlin de Collégien 77.,1
"How is it possible to accept the order, to accept its payment without knowing that these items are not in stock. Does a company like yours work without real-time stock?",0
La experiencia esta siendo lamentabble... - L A M E N T A B L E,1
"Shop to flee - INCOMPETENTES en tienda , ESTAFADORES en servicios.",0
"Order placed for the holidays. saves time, no more trips.""",2
"Pésimo. 15 días para servir un pedido según ellos y listo. No m informaron de él plazo de una semana para montar, con montador externo hablando más portugués que castellano. Luego a pesar de aportar foto y medidas al vendedor el mueble no valía. Una semana para recogerlo y me dicen que reembolso inmediato. Pero otra vez mala información, al pagar con tarjeta de crédito devolución a mes vencido. Vaya servicio más nefasto.",0
"Non so se la responsabilità sia della responsabile del negozio o delle indicazioni della ditta Hera o della ditta Leroy Merlin, di fatto considero tale comportamento inaccettabile, anche in relazione al fatto che lo stesso negozio Leroy Merlin commercializza ancora lo stesso prodotto",0
